Ship Name,Origin,Declared Destination,Year,Captain,Cargo,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Goodrich,Charleston,Liverpool,1803,Mears,,32.7884363,-79.9399309,53.4071991,-2.99168
Mary,Charleston,St. Thomas,1803,Gotten,,32.7884363,-79.9399309,18.3429081,-64.9188997
Dispatch,Boston,Savannah,1803,Adams,,42.3554334,-71.060511,32.0790074,-81.0921335
Mary,Halifax,Boston,1803,Huxford,fish,44.648618,-63.5859487,42.3554334,-71.060511
June Packet,Boston,Boston,1803,,,42.3554334,-71.060511,42.3554334,-71.060511
Sally and Lois,Windsor,Boston,1803,Bain,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
"Betsey of Bristol, Maine",Liverpool,Boston,1803,Fosset,salt,53.4071991,-2.99168,42.3554334,-71.060511
Henry,St. Croix,Boston,1803,Jones,rum,17.729124,-64.7589156,42.3554334,-71.060511
Hampden,Rotterdam,Boston,1803,Arnold,,51.9244424,4.47775,42.3554334,-71.060511
President Packet,New York,Boston,1803,Lincoln,,40.7127281,-74.0060152,42.3554334,-71.060511
Akerly,Norfolk,Boston,1803,Sturgis,,36.8493695,-76.2899539,42.3554334,-71.060511
Betsey,Richmond,Boston,1803,Curtis,,37.5385087,-77.43428,42.3554334,-71.060511
Swallow,Gloucester,Boston,1803,Millet,,51.8653705,-2.2458192,42.3554334,-71.060511
William,Portsmouth,Boston,1803,Morrill,,50.800031,-1.0906023,42.3554334,-71.060511
Lively,Gloucester,Boston,1803,Warner,,51.8653705,-2.2458192,42.3554334,-71.060511
Mahala Windsor,Boston,Guadaloupe,1803,Bastman,,42.3554334,-71.060511,26.9095819,-101.4333638
Joseph and Lois,Boston,Windsor,1803,Bain,,42.3554334,-71.060511,42.2858536,-82.9780695
Mary,Boston,Windsor,1803,Parry,,42.3554334,-71.060511,42.2858536,-82.9780695
Deborah,Boston,Halifax,1803,Baker,,42.3554334,-71.060511,44.648618,-63.5859487
Salem,Boston,Amsterdam,1803,Nickerson,,42.3554334,-71.060511,52.3730796,4.8924534
Lucy,Madeira,New London,1803,Shepherd,,32.7517501,-16.9817487,41.3556187,-72.0997804
Aurora,Liverpool,New York,1803,Matthews,,53.4071991,-2.99168,40.7127281,-74.0060152
Jefferson,Martinique,New York,1803,Dean,,14.6113732,-60.9620777,40.7127281,-74.0060152
Sincerity,St. Croix,New York,1803,Rogers,,17.729124,-64.7589156,40.7127281,-74.0060152
Liberty,Barbadoes,New York,1803,Dorgan,,13.1500331,-59.5250305,40.7127281,-74.0060152
Daphne,St. Croix,New York,1803,Howland,,17.729124,-64.7589156,40.7127281,-74.0060152
Abigail,New York,Jamaica,1803,Williams,,40.7127281,-74.0060152,18.1850507,-77.3947693
Union,New York,Guadaloupe,1803,Highbee,,40.7127281,-74.0060152,26.9095819,-101.4333638
Nancy,Philadelphia,St. Thomas,1803,Ship,,39.9527237,-75.1635262,18.3429081,-64.9188997
Two Brothers,Windsor,Boston,1803,Clements,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Dolphin,Demerara,Boston,1803,Trouant,rum; sugar,5.6294891,-58.3937764,42.3554334,-71.060511
Sally,Windsor,Boston,1803,McGray,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Three Sisters,New York,Boston,1803,Willies,,40.7127281,-74.0060152,42.3554334,-71.060511
Humbird,Gloucester,Boston,1803,Kiusman,,51.8653705,-2.2458192,42.3554334,-71.060511
Eliza,Wilmington,Boston,1803,Dock,140 barrels middlings flour; 125 barrels rye flour; 60 barrels serape and superfine flour,39.7459468,-75.546589,42.3554334,-71.060511
King-Fisher,Salem,Boston,1803,Deland,,42.5195292,-70.8967226,42.3554334,-71.060511
Cyntha,Gloucester,Boston,1803,Sayward,,51.8653705,-2.2458192,42.3554334,-71.060511
Thetis,New London,Boston,1803,Harris,,41.3556187,-72.0997804,42.3554334,-71.060511
Hero,New York,Boston,1803,Sampson,,40.7127281,-74.0060152,42.3554334,-71.060511
[…]nanimis,Jamaica,Boston,1803,Hills,,18.1850507,-77.3947693,42.3554334,-71.060511
Ocean,West-Indies,Boston,1803,Buckman,,18.4,-75.0,42.3554334,-71.060511
Harlequin,Liverpool,Boston,1803,Snow,,53.4071991,-2.99168,42.3554334,-71.060511
James,Windsor,Boston,1803,French,,42.2858536,-82.9780695,42.3554334,-71.060511
President,Lisbon,New Bedford,1803,,,38.7077507,-9.1365919,41.6362152,-70.934205
Commerce,Lisbon,New York,1803,Ogilvie,,38.7077507,-9.1365919,40.7127281,-74.0060152
Maria,Lisbon,Philadelphia,1803,Calvert,,38.7077507,-9.1365919,39.9527237,-75.1635262
Independence,St. Thomas,Philadelphia,1803,Anderion,,18.3429081,-64.9188997,39.9527237,-75.1635262
Sally,Philadelphia,St. Thomas,1803,Thompson,,39.9527237,-75.1635262,18.3429081,-64.9188997
Resolution,Philadelphia,Bourdeaux,1803,Ramsde[…],,39.9527237,-75.1635262,44.5867879,5.1342966
Elperanza,Havana,Baltimore,1803,Cerez,,23.135305,-82.3589631,39.2908816,-76.610759
Lucyana,Baltimore,West-Indies,1803,Johns,,39.2908816,-76.610759,18.4,-75.0
Lady Clipper,Baltimore,West-Indies,1803,[…]orenson,,39.2908816,-76.610759,18.4,-75.0
May Flower,St. Croix,Newbern,1803,Brown,,17.729124,-64.7589156,36.1801885,-75.863769
Clarissa,St. Thomas,Newbern,1803,Parsons,,18.3429081,-64.9188997,36.1801885,-75.863769
Betsey,Newbern,Jamaica,1803,Cox,,36.1801885,-75.863769,18.1850507,-77.3947693
Sally,Newbern,Barbadoes,1803,Carwell,,36.1801885,-75.863769,13.1500331,-59.5250305
Mary,Newbern,Barbadoes,1803,Torrans,,36.1801885,-75.863769,13.1500331,-59.5250305
Hlbernia,Windsor,Boston,1803,Denth,,42.2858536,-82.9780695,42.3554334,-71.060511
John Adams,Boston,Liverpool,1803,Wood,,42.3554334,-71.060511,53.4071991,-2.99168
Columbine,Boston,Liverpool,1803,Ship,,42.3554334,-71.060511,53.4071991,-2.99168
Industry,Windsor,Boston,1803,Cook,,42.2858536,-82.9780695,42.3554334,-71.060511
Juno,Tobago,Boston,1803,Derby,,11.2404615,-60.672006,42.3554334,-71.060511
Hercules,Trinidad,Boston,1803,Donnell,sugars; molasses,10.4430243,-61.2613054,42.3554334,-71.060511
Nabby,St. Thomas,Boston,1803,Tuck,,18.3429081,-64.9188997,42.3554334,-71.060511
Valerius,Demerara,Boston,1803,Harding,,5.6294891,-58.3937764,42.3554334,-71.060511
Pilgrim,Windsor,Boston,1803,Terry,,42.2858536,-82.9780695,42.3554334,-71.060511
Anna,Portsmouth,Boston,1803,Trickey,,50.800031,-1.0906023,42.3554334,-71.060511
Abby,Plymouth,Boston,1803,Morton,,50.3714122,-4.1424451,42.3554334,-71.060511
China,New York,Boston,1803,Ward,160 bbls. fine flour,40.7127281,-74.0060152,42.3554334,-71.060511
Primus,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Swan,New York,Boston,1803,Knapp,,40.7127281,-74.0060152,42.3554334,-71.060511
Libra,Boston,Rotterdam,1803,Perkins,,42.3554334,-71.060511,51.9244424,4.47775
Venus,Boston,Windsor,1803,Haley,,42.3554334,-71.060511,42.2858536,-82.9780695
Two Brothers,Boston,Windsor,1803,Clemments,,42.3554334,-71.060511,42.2858536,-82.9780695
Mary,Boston,Halifax,1803,Huxford,,42.3554334,-71.060511,44.648618,-63.5859487
Sally,Boston,Windsor,1803,Magray,,42.3554334,-71.060511,42.2858536,-82.9780695
Two Sisters,Boston,Yarmouth,1803,Party,,42.3554334,-71.060511,52.6071742,1.7314845
Sally and Lois,Boston,Yarmouth,1803,Byrn,,42.3554334,-71.060511,52.6071742,1.7314845
Hope,Guadaloupe,New London,1803,Burnham,,26.9095819,-101.4333638,41.3556187,-72.0997804
Thames,Demerara,New London,1803,Benjamin,,5.6294891,-58.3937764,41.3556187,-72.0997804
Polly,Cape Francoise,New London,1803,Leffingwell,,19.7595236,-72.2008068,41.3556187,-72.0997804
Eliza,Guadaloupe,New London,1803,Balley,,26.9095819,-101.4333638,41.3556187,-72.0997804
Cep. Merce[…],New York,Liverpool,1803,Moores,,40.7127281,-74.0060152,53.4071991,-2.99168
Francis Lewis,Philadelphia,Jamaica,1803,Evans,,39.9527237,-75.1635262,18.1850507,-77.3947693
Franklip,Guadaloupe,Boston,1803,Waite,molasses,26.9095819,-101.4333638,42.3554334,-71.060511
Hope,Martinico,Boston,1803,Smith,50 hhds. Martinique molasses,46.1244198,9.2770489,42.3554334,-71.060511
Juno,Havana,Boston,1803,,,23.135305,-82.3589631,42.3554334,-71.060511
Columbia,Lisbon,Boston,1803,Cart,"20 pipes best Lisbon white wine; 100 quarter casks best Lisbon white wine; 200 pieces first quality Russia duck; 50 pieces first quality ravens Russia duck; 10 coils 1/2 inch, 20 coils 1/4 inch, 20 coils 1 inch, 30 coils 1 1/2 inch; 30 coils 2 inch,30 coils 2 1/2 inch, 20 coils 3 inch, 10 coils 3 1/2 inch, 25 coils 4 inch, 1 coil 5 inch, 2 coils 7 inch, 2 coils 8 inch prime Russia cordage",38.7077507,-9.1365919,42.3554334,-71.060511
Frederic,Lisbon,Boston,1803,Hart,300 hogsheads Lisbon salt; 100 boxes lemons,38.7077507,-9.1365919,42.3554334,-71.060511
Success,Windsor,Boston,1803,Ross,,42.2858536,-82.9780695,42.3554334,-71.060511
Industry,Martinico,Boston,1803,Smith,,46.1244198,9.2770489,42.3554334,-71.060511
Nancy,Guadaloupe,Boston,1803,Goddard,,26.9095819,-101.4333638,42.3554334,-71.060511
Dolphin,Plymouth,Boston,1803,Cooper,,50.3714122,-4.1424451,42.3554334,-71.060511
Julia,Portland,Boston,1803,L[…]tting,,43.6573605,-70.2586618,42.3554334,-71.060511
Falmouth,Portland,Boston,1803,Curtis,,43.6573605,-70.2586618,42.3554334,-71.060511
Hope,Boston,Jamaica,1803,Hewes,,42.3554334,-71.060511,18.1850507,-77.3947693
Laurel,Boston,Trinidad,1803,Brown,,42.3554334,-71.060511,10.4430243,-61.2613054
Belifarius,Boston,Guadaloupe,1803,Rice,,42.3554334,-71.060511,26.9095819,-101.4333638
Hope,Boston,Bourdeaux,1803,Wardell,,42.3554334,-71.060511,44.5867879,5.1342966
Rover,Boston,West-Indies,1803,Hayt,,42.3554334,-71.060511,18.4,-75.0
Joseph,Boston,Yarmouth,1803,Crowell,,42.3554334,-71.060511,52.6071742,1.7314845
Union,Boston,Halifax,1803,Crowell,,42.3554334,-71.060511,44.648618,-63.5859487
Rainbow,Windsor,New York,1803,,,42.2858536,-82.9780695,40.7127281,-74.0060152
Sally Tracy,New York,Madeira,1803,Crocker,,40.7127281,-74.0060152,32.7517501,-16.9817487
Eliza Adn,New York,Barbadoes,1803,Hull,,40.7127281,-74.0060152,13.1500331,-59.5250305
Rocksand,New York,Cape Francoise,1803,King,,40.7127281,-74.0060152,19.7595236,-72.2008068
Fame,New York,Barbadoes,1803,Newbold,,40.7127281,-74.0060152,13.1500331,-59.5250305
Packet,Liverpool,Philadelphia,1803,Sawyer,,53.4071991,-2.99168,39.9527237,-75.1635262
Industry,Boston,Philadelphia,1803,Squires,,42.3554334,-71.060511,39.9527237,-75.1635262
Volunteer,Philadelphia,Barbadoes,1803,Conn,,39.9527237,-75.1635262,13.1500331,-59.5250305
Armisade,Philadelphia,Lisbon,1803,Walters,,39.9527237,-75.1635262,38.7077507,-9.1365919
Widowson,Jamaica,Newbern,1803,Daquid,,18.1850507,-77.3947693,36.1801885,-75.863769
John Ellis,Jamaica,Newbern,1803,Wade,,18.1850507,-77.3947693,36.1801885,-75.863769
Betsey Holland,Jamaica,Newbern,1803,Miner,,18.1850507,-77.3947693,36.1801885,-75.863769
John and George,Newbern,St. Thomas,1803,Blueum,,36.1801885,-75.863769,18.3429081,-64.9188997
George & Harxiet,Demerara,Boston,1803,Allen,rum; sugar,5.6294891,-58.3937764,42.3554334,-71.060511
Sally,Madeira,Boston,1803,Paddock,,32.7517501,-16.9817487,42.3554334,-71.060511
Betsey,Halifax,Boston,1803,Kelley,pickled fish,44.648618,-63.5859487,42.3554334,-71.060511
Little Jane,Havana,Boston,1803,Harris,molasses,23.135305,-82.3589631,42.3554334,-71.060511
Charlotte,Alexandria,Boston,1803,Loomis,,31.1991806,29.8951716,42.3554334,-71.060511
Fortune,Norfolk,Boston,1803,Dunlap,150 blls. turpentine; 75 blls tar; 2 hhds. James River tobaco; 2 hhds. Brazil tobacco; few boxes olives,36.8493695,-76.2899539,42.3554334,-71.060511
Lydia,Salem,Boston,1803,Purbeok,,42.5195292,-70.8967226,42.3554334,-71.060511
Nancy,Gloucester,Boston,1803,Elwell,,51.8653705,-2.2458192,42.3554334,-71.060511
Polly,Norfolk,Boston,1803,Crosby,,36.8493695,-76.2899539,42.3554334,-71.060511
Atlantic,Boston,West-Indies,1803,Bartlett,,42.3554334,-71.060511,18.4,-75.0
Fame,Boston,New Orleans,1803,Avery,,42.3554334,-71.060511,29.9759983,-90.0782127
Pacific,Boston,West-Indies,1803,Nash,,42.3554334,-71.060511,18.4,-75.0
Sally,Boston,St. Johns,1803,Jackson,,42.3554334,-71.060511,56.6922843,-60.9373185
Ranger,Boston,Liverpool,1803,Wilson,,42.3554334,-71.060511,53.4071991,-2.99168
Unicorn,Havana,Salem,1803,Babbidge,,23.135305,-82.3589631,42.5195292,-70.8967226
Yarico,Jamaica,Gloucester,1803,Bates,7 hhds. high forth proof Jamaica rum,18.1850507,-77.3947693,51.8653705,-2.2458192
Minerva,St. Thomas,Charleston,1803,,,18.3429081,-64.9188997,32.7884363,-79.9399309
Isabella,St. Croix,Philadelphia,1803,,,17.729124,-64.7589156,39.9527237,-75.1635262
Eunice,Martinico,Boston,1803,Bowland,molasses,46.1244198,9.2770489,42.3554334,-71.060511
Mary,Windsor,Boston,1803,Perry,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Amelia,Bourdeaux,Boston,1803,Deblois,,44.5867879,5.1342966,42.3554334,-71.060511
Jane,Liverpool,Boston,1803,Duckendorf,,53.4071991,-2.99168,42.3554334,-71.060511
William,Guadaloupe,Boston,1803,Pillsbury,molasses,26.9095819,-101.4333638,42.3554334,-71.060511
Eliza,Boston,Amsterdam,1803,Seward,,42.3554334,-71.060511,52.3730796,4.8924534
Success,Boston,St. Johns,1803,Ross,,42.3554334,-71.060511,56.6922843,-60.9373185
Polly,Liverpool,New London,1803,Webb,,53.4071991,-2.99168,41.3556187,-72.0997804
Fortune,Demerara,New London,1803,Billings,,5.6294891,-58.3937764,41.3556187,-72.0997804
Flower,Demerara,New London,1803,,,5.6294891,-58.3937764,41.3556187,-72.0997804
Harriet,Bourdeaux,Philadelphia,1803,,,44.5867879,5.1342966,39.9527237,-75.1635262
Minerva,Bourdeaux,Philadelphia,1803,,,44.5867879,5.1342966,39.9527237,-75.1635262
Mason's Daughter,Boston,Philadelphia,1803,,,42.3554334,-71.060511,39.9527237,-75.1635262
Sally,Liverpool,Charleston,1803,Webber,,53.4071991,-2.99168,32.7884363,-79.9399309
Delight,Havana,Charleston,1803,,,23.135305,-82.3589631,32.7884363,-79.9399309
Susannah,Charleston,Liverpool,1803,Walker,,32.7884363,-79.9399309,53.4071991,-2.99168
Rebecca,West-Indies,Norfolk,1803,Hutchins,,18.4,-75.0,36.8493695,-76.2899539
Emily,West-Indies,Norfolk,1803,Sampson,,18.4,-75.0,36.8493695,-76.2899539
Shepherdess,Norfolk,London,1803,Wills,,36.8493695,-76.2899539,51.5074456,-0.1277653
Mars,Norfolk,West-Indies,1803,James,,36.8493695,-76.2899539,18.4,-75.0
Tyger,London,Richmond,1803,Bartlett,,51.5074456,-0.1277653,37.5385087,-77.43428
Almy,Newbern,Barbadoes,1803,Fairbank,,36.1801885,-75.863769,13.1500331,-59.5250305
Little Frank,Newbern,Martinique,1803,Torrans,,36.1801885,-75.863769,14.6113732,-60.9620777
Betsey Fulshire,Newbern,Barbadoes,1803,Marshall,,36.1801885,-75.863769,13.1500331,-59.5250305
Geo. Washington,Boston,Savannah,1803,Roberts,,42.3554334,-71.060511,32.0790074,-81.0921335
Mary,Cape Francoise,Boston,1803,Welles,,19.7595236,-72.2008068,42.3554334,-71.060511
Polly,Salem,Boston,1803,Gardner,,42.5195292,-70.8967226,42.3554334,-71.060511
Ranger,Salem,Boston,1803,Byrne,,42.5195292,-70.8967226,42.3554334,-71.060511
Gen. Knox,Portland,Boston,1803,M' Lellan,"42 hhds. and 42 bbls. first quality Trindard sugar, entitled to debenture",43.6573605,-70.2586618,42.3554334,-71.060511
Margaret,Portland,Boston,1803,Dutch,5000 wt. green coffee; 10 hhds. molasses,43.6573605,-70.2586618,42.3554334,-71.060511
Harriot,Portland,Boston,1803,Jones,,43.6573605,-70.2586618,42.3554334,-71.060511
Betsey,Portland,Boston,1803,Buxton,,43.6573605,-70.2586618,42.3554334,-71.060511
Olive,Portland,Boston,1803,Sturdevant,,43.6573605,-70.2586618,42.3554334,-71.060511
Sea Nymph,Portland,Boston,1803,Blanchar[…],,43.6573605,-70.2586618,42.3554334,-71.060511
Dolly,Portland,Boston,1803,Adams,,43.6573605,-70.2586618,42.3554334,-71.060511
Swallow,Gloucester,Boston,1803,Miller,,51.8653705,-2.2458192,42.3554334,-71.060511
Dolphin,Boston,West-Indies,1803,Truant,,42.3554334,-71.060511,18.4,-75.0
Betsey,Boston,West-Indies,1803,Williams,,42.3554334,-71.060511,18.4,-75.0
Deborah,Boston,West-Indies,1803,Allen,,42.3554334,-71.060511,18.4,-75.0
Betsy,Boston,Halifax,1803,Kelly,,42.3554334,-71.060511,44.648618,-63.5859487
Polly,Boston,Demerara,1803,Williston,,42.3554334,-71.060511,5.6294891,-58.3937764
Polly,Boston,West-Indies,1803,Goddard,,42.3554334,-71.060511,18.4,-75.0
Mary,Boston,Yarmouth,1803,Perry,,42.3554334,-71.060511,52.6071742,1.7314845
Mary,Boston,West-Indies,1803,West,,42.3554334,-71.060511,18.4,-75.0
Diana,Cape Francoise,New York,1803,,,19.7595236,-72.2008068,40.7127281,-74.0060152
Henry,St. Croix,New York,1803,,,17.729124,-64.7589156,40.7127281,-74.0060152
Penelope,New York,New Orleans,1803,,,40.7127281,-74.0060152,29.9759983,-90.0782127
Phebe,New York,St. Johns,1803,,,40.7127281,-74.0060152,56.6922843,-60.9373185
Nancy,Philadelphia,St. Thomas,1803,Burk,,39.9527237,-75.1635262,18.3429081,-64.9188997
Cleopatra,Lisbon,Philadelphia,1803,Blackstone,,38.7077507,-9.1365919,39.9527237,-75.1635262
Anna,Portland,Philadelphia,1803,Robertson,,43.6573605,-70.2586618,39.9527237,-75.1635262
Isabella,Boston,Philadelphia,1803,Pitts,,42.3554334,-71.060511,39.9527237,-75.1635262
Fanny,Havana,Philadelphia,1803,Rodriques,,23.135305,-82.3589631,39.9527237,-75.1635262
Three Sisters,London,Philadelphia,1803,,,51.5074456,-0.1277653,39.9527237,-75.1635262
Tace,Lisbon,Philadelphia,1803,,,38.7077507,-9.1365919,39.9527237,-75.1635262
John,Philadelphia,St. Croix,1803,Louth,,39.9527237,-75.1635262,17.729124,-64.7589156
Active,Philadelphia,Boston,1803,Lewis,,39.9527237,-75.1635262,42.3554334,-71.060511
Greyhound,Guadaloupe,Baltimore,1803,Homes,,26.9095819,-101.4333638,39.2908816,-76.610759
Louisa,Charleston,Greenock,1803,,,32.7884363,-79.9399309,55.9473423,-4.7564721
John Adams,Liverpool,Boston,1803,John Wood,"superfine, middling and low priced broadcloths and cas[..]meres, all colors and qualities -- blue, black, brown, and corbean serges; coatings of all colors and qualities; rattens; fearnoughts; rose and dussil blankets; baizes amd flannels, various colors and qualities; white domets; spotted swantkin; swandown; calicoes; cptton velvets; worsted hose; durants; calamancoes and shaloons; a few cases of hats, well assorted; an assort,ent cutlery and hard ware",53.4071991,-2.99168,42.3554334,-71.060511
Two Brothers,Windsor,Boston,1803,Clemens,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
James,Lisbon,Boston,1803,Folgier,salt; lemmons,38.7077507,-9.1365919,42.3554334,-71.060511
Fox,Liverpool,Boston,1803,Minns,goods; 400 hhds. coarse Liverpool salt; 50 bags Liverpool salt; crates ware,53.4071991,-2.99168,42.3554334,-71.060511
Sally,Rotterdam,Boston,1803,M' Intire,,51.9244424,4.47775,42.3554334,-71.060511
Lydia,Gloucester,Boston,1803,Purbeck,,51.8653705,-2.2458192,42.3554334,-71.060511
Betsey,Boston,Amsterdam,1803,Joy,,42.3554334,-71.060511,52.3730796,4.8924534
Humbird,Boston,Bourdeaux,1803,Kinsman,,42.3554334,-71.060511,44.5867879,5.1342966
Nabby,Boston,West-Indies,1803,Sprague,,42.3554334,-71.060511,18.4,-75.0
Orange,Boston,Windsor,1803,Hobbs,,42.3554334,-71.060511,42.2858536,-82.9780695
Venus,Boston,Windsor,1803,Haley,,42.3554334,-71.060511,42.2858536,-82.9780695
Roebuck,New York,West-Indies,1803,Dawson,,40.7127281,-74.0060152,18.4,-75.0
Catharine,New York,Demerara,1803,Pittman,,40.7127281,-74.0060152,5.6294891,-58.3937764
Eliza,Philadelphia,Martinique,1803,Watson,,39.9527237,-75.1635262,14.6113732,-60.9620777
Mason's Daughter,Philadelphia,Boston,1803,Pease,,39.9527237,-75.1635262,42.3554334,-71.060511
Active,Philadelphia,Boston,1803,Yorke,,39.9527237,-75.1635262,42.3554334,-71.060511
Eleanor,Philadelphia,New Orleans,1803,Ring,,39.9527237,-75.1635262,29.9759983,-90.0782127
Mary,Boston,Richmond,1803,Briggs,,42.3554334,-71.060511,37.5385087,-77.43428
Wm. And Mary,Amsterdam,Charleston,1803,Easterbury,,52.3730796,4.8924534,32.7884363,-79.9399309
Warren,Havana,Charleston,1803,Eddy,,23.135305,-82.3589631,32.7884363,-79.9399309
Hazard,Charleston,Liverpool,1803,Wood,,32.7884363,-79.9399309,53.4071991,-2.99168
British Queen,St. Johns,Boston,1803,Carpenter,plaister,56.6922843,-60.9373185,42.3554334,-71.060511
Deborah,Windsor,Boston,1803,Daker,,42.2858536,-82.9780695,42.3554334,-71.060511
Betsey,Windsor,Boston,1803,Perry,,42.2858536,-82.9780695,42.3554334,-71.060511
Sally,Windsor,Boston,1803,M' Gray,,42.2858536,-82.9780695,42.3554334,-71.060511
Mary,Halifax,Boston,1803,Huxford,370 bbls. salmon,44.648618,-63.5859487,42.3554334,-71.060511
Snake,St. Johns,Boston,1803,Cocharn,,56.6922843,-60.9373185,42.3554334,-71.060511
Thetis,Liverpool,Boston,1803,Harrington,250 bbls. salmon; 9 bbls. mackerel,53.4071991,-2.99168,42.3554334,-71.060511
Alert,Alexandria,Boston,1803,Smith,700 bbls. superfine flour; 100 half bbls. superfine flour; 17 hhds. tobacco,31.1991806,29.8951716,42.3554334,-71.060511
Resolution,New Haven,Boston,1803,King,,41.3082138,-72.9250518,42.3554334,-71.060511
Apollo,Wilmington,Boston,1803,Day,,39.7459468,-75.546589,42.3554334,-71.060511
Caroline,New London,Boston,1803,Davison,,41.3556187,-72.0997804,42.3554334,-71.060511
Primer,Salem,Boston,1803,Archer,,42.5195292,-70.8967226,42.3554334,-71.060511
Henry,Boston,West-Indies,1803,Halen,,42.3554334,-71.060511,18.4,-75.0
Unicorn,Boston,West-Indies,1803,Caswell,,42.3554334,-71.060511,18.4,-75.0
Hope,Boston,Liverpool,1803,Ripley,,42.3554334,-71.060511,53.4071991,-2.99168
Little Dick,Boston,West-Indies,1803,Atkins,,42.3554334,-71.060511,18.4,-75.0
Eliza,Madeira,Salem,1803,Richardson,,32.7517501,-16.9817487,42.5195292,-70.8967226
Independence,Guadaloupe,Newbern,1803,Tileston,,26.9095819,-101.4333638,36.1801885,-75.863769
William and Henry,Newbern,Jamaica,1803,Tinker,,36.1801885,-75.863769,18.1850507,-77.3947693
Sophia,Philadelphia,St. Thomas,1803,Smith,,39.9527237,-75.1635262,18.3429081,-64.9188997
Experiment,Philadelphia,West-Indies,1803,Rimington,,39.9527237,-75.1635262,18.4,-75.0
Warren,Havana,Charleston,1803,Eddy,,23.135305,-82.3589631,32.7884363,-79.9399309
Lydia,Cape Francoise,Charleston,1803,Patterson,,19.7595236,-72.2008068,32.7884363,-79.9399309
Neptune,Havana,Halifax,1803,Miller,,23.135305,-82.3589631,44.648618,-63.5859487
Ann,Liverpool,Halifax,1803,,,53.4071991,-2.99168,44.648618,-63.5859487
Leicester,New York,Halifax,1803,Parker,,40.7127281,-74.0060152,44.648618,-63.5859487
Adventure,Baltimore,Halifax,1803,Butterworth,,39.2908816,-76.610759,44.648618,-63.5859487
Mary,Guadaloupe,Boston,1803,Glazier,molasses; sugar,26.9095819,-101.4333638,42.3554334,-71.060511
Sally,St. Johns,Boston,1803,Hillyer,,56.6922843,-60.9373185,42.3554334,-71.060511
Eagle,New Orleans,Boston,1803,Wiley,95 bags best New Orleans cotton,29.9759983,-90.0782127,42.3554334,-71.060511
Active,Philadelphia,Boston,1803,York,flour,39.9527237,-75.1635262,42.3554334,-71.060511
Anna,Portland,Boston,1803,Trickey,,43.6573605,-70.2586618,42.3554334,-71.060511
Falcon,Boston,Cadiz,1803,Kenneison,,42.3554334,-71.060511,36.5297438,-6.2928976
Minerva,Boston,Barbadoes,1803,Anthony,,42.3554334,-71.060511,13.1500331,-59.5250305
Sally,Boston,Windsor,1803,Magray,,42.3554334,-71.060511,42.2858536,-82.9780695
Betsey,Boston,Yarmouth,1803,Parry,,42.3554334,-71.060511,52.6071742,1.7314845
Deborah,Boston,Windsor,1803,Baker,,42.3554334,-71.060511,42.2858536,-82.9780695
Oneida-Chief,London,New York,1803,Kemp,,51.5074456,-0.1277653,40.7127281,-74.0060152
Mary,Amsterdam,New York,1803,Noble,,52.3730796,4.8924534,40.7127281,-74.0060152
Venus,St. Johns,New York,1803,Ward,,56.6922843,-60.9373185,40.7127281,-74.0060152
Lydia,Madeira,Philadelphia,1803,M' Collom,,32.7517501,-16.9817487,39.9527237,-75.1635262
John and Alice,Liverpool,Philadelphia,1803,Whitesides,,53.4071991,-2.99168,39.9527237,-75.1635262
Amity,Portsmouth,Philadelphia,1803,Tresethen,,50.800031,-1.0906023,39.9527237,-75.1635262
Matilda,Philadelphia,New Orleans,1803,,,39.9527237,-75.1635262,29.9759983,-90.0782127
William,Philadelphia,Halifax,1803,,,39.9527237,-75.1635262,44.648618,-63.5859487
Commerce,Barbadoes,Alexandria,1803,Gardner,,13.1500331,-59.5250305,31.1991806,29.8951716
Friends,Havana,Charleston,1803,Parsons,,23.135305,-82.3589631,32.7884363,-79.9399309
Marinero,Havana,Charleston,1803,,,23.135305,-82.3589631,32.7884363,-79.9399309
Wexford,Bourdeaux,Charleston,1803,Carlton,,44.5867879,5.1342966,32.7884363,-79.9399309
Hazen,Liverpool,Boston,1803,Turner,"crates; 600 hhds. Liverpool salt; a large assortment of earthen, galss and stone ware",53.4071991,-2.99168,42.3554334,-71.060511
Hannah,Charleston,Boston,1803,Wilder,,32.7884363,-79.9399309,42.3554334,-71.060511
Lion,Havana,Boston,1803,Rice,,23.135305,-82.3589631,42.3554334,-71.060511
Dispatch,Trinadad,Boston,1803,Moore,,10.7466905,-61.0840075,42.3554334,-71.060511
Hannah,Charleston,Boston,1803,Wilder,,32.7884363,-79.9399309,42.3554334,-71.060511
Sea Nymph,Portland,Boston,1803,Blanchard,,43.6573605,-70.2586618,42.3554334,-71.060511
New Forge,New York,Boston,1803,Pratt,,40.7127281,-74.0060152,42.3554334,-71.060511
William,Portsmouth,Boston,1803,Morrill,,50.800031,-1.0906023,42.3554334,-71.060511
Olive,Portland,Boston,1803,Sturdevant,,43.6573605,-70.2586618,42.3554334,-71.060511
